,Predator X,Predator Y,Predator Z,Prey X,Prey Y,Prey Z,Predator Stamina,Action
1147,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.08000000000000004,3
1148,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.050000000000000044,5
1149,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.10000000000000005,4
1150,0.42857142857142855,0.8571428571428571,0.0,0.5714285714285714,0.7142857142857143,0.0,1.0,5
1151,0.7142857142857143,0.8571428571428571,0.0,0.5714285714285714,0.5714285714285714,0.0,0.88,8
1152,0.7142857142857143,0.5714285714285714,0.0,0.42857142857142855,0.5714285714285714,0.0,0.76,6
1153,0.42857142857142855,0.5714285714285714,0.0,0.2857142857142857,0.5714285714285714,0.0,0.64,6
1154,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,0.5714285714285714,0.0,0.52,1
1155,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.42857142857142855,0.0,0.49,6
1156,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.37,0
1157,0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.42,8
1158,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.3,4
1159,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.27,0
1160,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.32,7
1161,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.2,4
1162,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.17,4
1163,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14,4
1164,0.0,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,7
1165,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.16000000000000003,3
1166,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.13000000000000003,3
1167,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.10000000000000003,5
1168,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.15000000000000002,4
1169,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.12000000000000002,4
1170,0.0,0.0,0.0,0.0,0.0,0.0,0.09000000000000002,0
1171,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14,3
1172,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.11000000000000001,3
1173,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.08000000000000002,5
1174,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.13,4
1175,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.1,4
1176,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0
1177,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.12000000000000001,3
1178,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.09000000000000001,3
1179,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.06000000000000001,5
1180,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.11000000000000001,4
1181,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.08000000000000002,4
1182,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000002,0
1183,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.10000000000000002,3
1184,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.07000000000000002,3
1185,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.04000000000000002,5
1186,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.09000000000000002,4
1187,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.060000000000000026,5
1188,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.11000000000000003,4
1189,0.0,0.0,0.0,0.0,0.0,0.0,0.08000000000000003,0
1190,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.13000000000000003,3
1191,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.10000000000000003,3
1192,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.07000000000000003,5
1193,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.12000000000000004,4
1194,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.09000000000000004,4
1195,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000004,0
1196,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.11000000000000004,3
1197,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.08000000000000004,3
1198,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.050000000000000044,5
1199,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.10000000000000005,4
1200,0.5714285714285714,0.5714285714285714,0.0,0.42857142857142855,0.14285714285714285,0.0,1.0,8
1201,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,0.88,6
1202,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.76,8
1203,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.64,6
1204,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.52,8
1205,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.4,8
1206,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.28,3
1207,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.25,3
1208,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.22,4
1209,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.19,0
